id,post_ort,post_nummer,post_nummer_count,post_nummer_link,created_at,updated_at
5485,Kållered,428 36,471,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/K%C3%A5llered-42836,,
5486,Kållered,428 37,920,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/K%C3%A5llered-42837,,
5487,Lindome,437 30,447,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43730,,
5488,Lindome,437 31,854,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43731,,
5489,Lindome,437 32,1120,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43732,,
5490,Lindome,437 33,1177,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43733,,
5491,Lindome,437 34,806,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43734,,
5492,Lindome,437 35,801,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43735,,
5493,Lindome,437 36,816,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43736,,
5494,Lindome,437 38,363,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43738,,
5495,Lindome,437 40,1085,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43740,,
5496,Lindome,437 41,808,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43741,,
5497,Lindome,437 42,584,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/Lindome-43742,,
5498,Mölndal,431 30,1084,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43130,,
5499,Mölndal,431 31,1143,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43131,,
5500,Mölndal,431 32,1395,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43132,,
5501,Mölndal,431 33,1484,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43133,,
5502,Mölndal,431 34,1862,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43134,,
5503,Mölndal,431 35,968,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43135,,
5504,Mölndal,431 37,1029,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43137,,
5505,Mölndal,431 38,1329,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43138,,
5506,Mölndal,431 39,971,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43139,,
5507,Mölndal,431 40,863,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43140,,
5508,Mölndal,431 41,1190,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43141,,
5509,Mölndal,431 42,885,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43142,,
5510,Mölndal,431 43,1065,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43143,,
5511,Mölndal,431 44,1476,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43144,,
5512,Mölndal,431 45,1374,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43145,,
5513,Mölndal,431 46,1419,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43146,,
5514,Mölndal,431 47,1150,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43147,,
5515,Mölndal,431 48,509,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43148,,
5516,Mölndal,431 49,1386,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43149,,
5517,Mölndal,431 50,1271,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43150,,
5518,Mölndal,431 51,1517,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43151,,
5519,Mölndal,431 53,354,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43153,,
5520,Mölndal,431 59,1231,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43159,,
5521,Mölndal,431 60,1055,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43160,,
5522,Mölndal,431 61,991,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43161,,
5523,Mölndal,431 62,1080,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43162,,
5524,Mölndal,431 63,1069,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43163,,
5525,Mölndal,431 64,1217,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43164,,
5526,Mölndal,431 66,1670,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43166,,
5527,Mölndal,431 67,1293,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43167,,
5528,Mölndal,431 90,262,https://www.ratsit.se/personer/M%C3%B6lndals-kommun/M%C3%B6lndal-43190,,
5529,Blomstermåla,384 30,568,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/Blomsterm%C3%A5la-38430,,
5530,Blomstermåla,384 31,707,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/Blomsterm%C3%A5la-38431,,
5531,Fliseryd,384 73,949,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/Fliseryd-38473,,
5532,Mönsterås,383 30,442,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38330,,
5533,Mönsterås,383 31,444,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38331,,
5534,Mönsterås,383 32,505,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38332,,
5535,Mönsterås,383 33,310,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38333,,
5536,Mönsterås,383 34,764,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38334,,
5537,Mönsterås,383 35,695,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38335,,
5538,Mönsterås,383 37,530,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38337,,
5539,Mönsterås,383 38,144,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38338,,
5540,Mönsterås,383 39,149,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38339,,
5541,Mönsterås,383 91,4,https://www.ratsit.se/personer/Oskarshamns-kommun/M%C3%B6nster%C3%A5s-38391,,
5542,Mönsterås,383 92,982,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/M%C3%B6nster%C3%A5s-38392,,
5543,Oskarshamn,572 91,718,https://www.ratsit.se/personer/Oskarshamns-kommun/Oskarshamn-57291,,
5544,Oskarshamn,572 93,577,https://www.ratsit.se/personer/Oskarshamns-kommun/Oskarshamn-57293,,
5545,Påskallavik,572 74,1147,https://www.ratsit.se/personer/Oskarshamns-kommun/P%C3%A5skallavik-57274,,
5546,Rockneby,395 95,537,https://www.ratsit.se/personer/Kalmar-kommun/Rockneby-39595,,
5547,Timmernabben,384 71,821,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/Timmernabben-38471,,
5548,Timmernabben,384 72,343,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/Timmernabben-38472,,
5549,Ålem,384 40,690,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/%C3%85lem-38440,,
5550,Ålem,384 92,508,https://www.ratsit.se/personer/M%C3%B6nster%C3%A5s-kommun/%C3%85lem-38492,,
5551,Ålem,384 93,10,https://www.ratsit.se/personer/Kalmar-kommun/%C3%85lem-38493,,
5552,Degerhamn,386 63,523,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/Degerhamn-38663,,
5553,Degerhamn,386 64,259,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/Degerhamn-38664,,
5554,Färjestaden,386 30,1151,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38630,,
5555,Färjestaden,386 31,1080,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38631,,
5556,Färjestaden,386 32,1022,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38632,,
5557,Färjestaden,386 33,473,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38633,,
5558,Färjestaden,386 34,1555,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38634,,
5559,Färjestaden,386 35,174,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38635,,
5560,Färjestaden,386 90,919,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38690,,
5561,Färjestaden,386 92,663,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38692,,
5562,Färjestaden,386 93,911,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38693,,
5563,Färjestaden,386 96,898,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/F%C3%A4rjestaden-38696,,
5564,Mörbylånga,386 50,793,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/M%C3%B6rbyl%C3%A5nga-38650,,
5565,Mörbylånga,386 51,747,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/M%C3%B6rbyl%C3%A5nga-38651,,
5566,Mörbylånga,386 60,463,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/M%C3%B6rbyl%C3%A5nga-38660,,
5567,Mörbylånga,386 61,353,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/M%C3%B6rbyl%C3%A5nga-38661,,
5568,Mörbylånga,386 62,334,https://www.ratsit.se/personer/M%C3%B6rbyl%C3%A5nga-kommun/M%C3%B6rbyl%C3%A5nga-38662,,
5569,Gustavsberg,134 32,668,https://www.ratsit.se/personer/V%C3%A4rmd%C3%B6-kommun/Gustavsberg-13432,,
5570,Nacka Strand,131 52,1467,https://www.ratsit.se/personer/Nacka-kommun/Nacka-Strand-13152,,
5571,Nacka,131 30,1,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13130,,
5572,Nacka,131 31,1728,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13131,,
5573,Nacka,131 32,1380,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13132,,
5574,Nacka,131 33,1232,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13133,,
5575,Nacka,131 34,950,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13134,,
5576,Nacka,131 35,1309,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13135,,
5577,Nacka,131 36,1034,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13136,,
5578,Nacka,131 37,1577,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13137,,
5579,Nacka,131 38,1096,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13138,,
5580,Nacka,131 39,815,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13139,,
5581,Nacka,131 40,928,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13140,,
5582,Nacka,131 41,1381,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13141,,
5583,Nacka,131 42,1115,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13142,,
5584,Nacka,131 44,1111,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13144,,
5585,Nacka,131 45,1333,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13145,,
5586,Nacka,131 46,1783,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13146,,
5587,Nacka,131 47,1872,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13147,,
5588,Nacka,131 48,1625,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13148,,
5589,Nacka,131 49,773,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13149,,
5590,Nacka,131 51,208,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13151,,
5591,Nacka,131 53,370,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13153,,
5592,Nacka,131 54,2,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13154,,
5593,Nacka,131 55,345,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13155,,
5594,Nacka,131 56,113,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13156,,
5595,Nacka,131 57,1206,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13157,,
5596,Nacka,131 58,328,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13158,,
5597,Nacka,131 60,1486,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13160,,
5598,Nacka,131 65,876,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13165,,
5599,Nacka,131 71,1186,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13171,,
5600,Nacka,131 72,1430,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13172,,
5601,Nacka,131 73,626,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13173,,
5602,Nacka,131 74,884,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13174,,
5603,Nacka,131 75,513,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13175,,
5604,Nacka,131 76,508,https://www.ratsit.se/personer/Nacka-kommun/Nacka-13176,,
5605,Saltsjöbaden,133 31,805,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13331,,
5606,Saltsjöbaden,133 32,662,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13332,,
5607,Saltsjöbaden,133 33,950,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13333,,
5608,Saltsjöbaden,133 34,1009,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13334,,
5609,Saltsjöbaden,133 35,1162,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13335,,
5610,Saltsjöbaden,133 36,1557,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13336,,
5611,Saltsjöbaden,133 37,828,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13337,,
5612,Saltsjöbaden,133 38,1357,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13338,,
5613,Saltsjöbaden,133 39,143,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13339,,
5614,Saltsjöbaden,133 41,1633,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13341,,
5615,Saltsjöbaden,133 42,1449,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13342,,
5616,Saltsjöbaden,133 43,1666,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13343,,
5617,Saltsjöbaden,133 44,1547,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13344,,
5618,Saltsjöbaden,133 45,265,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13345,,
5619,Saltsjöbaden,133 48,10,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13348,,
5620,Saltsjöbaden,133 49,19,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6baden-13349,,
5621,Saltsjö,Boo,19,https://www.ratsit.se/personer/V%C3%A4rmd%C3%B6-kommun/Saltsj%C3%B6-Boo-13236,,
5622,Saltsjö,Duvnäs,1596,https://www.ratsit.se/personer/Nacka-kommun/Saltsj%C3%B6-Duvn%C3%A4s-13150,,
5623,Älta,138 30,727,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13830,,
5624,Älta,138 31,1336,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13831,,
5625,Älta,138 32,993,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13832,,
5626,Älta,138 33,1006,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13833,,
5627,Älta,138 34,1315,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13834,,
5628,Älta,138 35,841,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13835,,
5629,Älta,138 36,1218,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13836,,
5630,Älta,138 37,1055,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13837,,
5631,Älta,138 39,894,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13839,,
5632,Älta,138 40,717,https://www.ratsit.se/personer/Nacka-kommun/%C3%84lta-13840,,
5633,Gyttorp,713 72,558,https://www.ratsit.se/personer/Nora-kommun/Gyttorp-71372,,
5634,Gyttorp,713 92,631,https://www.ratsit.se/personer/Nora-kommun/Gyttorp-71392,,
5635,Nora,713 30,1655,https://www.ratsit.se/personer/Nora-kommun/Nora-71330,,
5636,Nora,713 31,1400,https://www.ratsit.se/personer/Nora-kommun/Nora-71331,,
5637,Nora,713 32,1420,https://www.ratsit.se/personer/Nora-kommun/Nora-71332,,
5638,Nora,713 33,848,https://www.ratsit.se/personer/Nora-kommun/Nora-71333,,
5639,Nora,713 34,415,https://www.ratsit.se/personer/Nora-kommun/Nora-71334,,
5640,Nora,713 93,615,https://www.ratsit.se/personer/Nora-kommun/Nora-71393,,
5641,Örebro,705 92,1357,https://www.ratsit.se/personer/%C3%96rebro-kommun/%C3%96rebro-70592,,
5642,Avesta,774 93,106,https://www.ratsit.se/personer/Norbergs-kommun/Avesta-77493,,
5643,Norberg,738 30,618,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73830,,
5644,Norberg,738 31,290,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73831,,
5645,Norberg,738 32,646,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73832,,
5646,Norberg,738 33,576,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73833,,
5647,Norberg,738 34,755,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73834,,
5648,Norberg,738 35,115,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73835,,
5649,Norberg,738 50,470,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73850,,
5650,Norberg,738 91,450,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73891,,
5651,Norberg,738 92,357,https://www.ratsit.se/personer/Norbergs-kommun/Norberg-73892,,
5652,Västerfärnebo,733 61,270,https://www.ratsit.se/personer/Sala-kommun/V%C3%A4sterf%C3%A4rnebo-73361,,
5653,Bergsjö,829 50,954,https://www.ratsit.se/personer/Nordanstigs-kommun/Bergsj%C3%B6-82950,,
5654,Bergsjö,829 51,554,https://www.ratsit.se/personer/Nordanstigs-kommun/Bergsj%C3%B6-82951,,
5655,Bergsjö,829 52,292,https://www.ratsit.se/personer/Nordanstigs-kommun/Bergsj%C3%B6-82952,,
5656,Bergsjö,829 53,447,https://www.ratsit.se/personer/Nordanstigs-kommun/Bergsj%C3%B6-82953,,
5657,Gnarp,829 60,730,https://www.ratsit.se/personer/Nordanstigs-kommun/Gnarp-82960,,
5658,Gnarp,829 61,401,https://www.ratsit.se/personer/Nordanstigs-kommun/Gnarp-82961,,
5659,Gnarp,829 62,644,https://www.ratsit.se/personer/Nordanstigs-kommun/Gnarp-82962,,
5660,Harmånger,829 95,955,https://www.ratsit.se/personer/Nordanstigs-kommun/Harm%C3%A5nger-82995,,
5661,Ilsbo,829 91,668,https://www.ratsit.se/personer/Nordanstigs-kommun/Ilsbo-82991,,
5662,Jättendal,829 96,593,https://www.ratsit.se/personer/Nordanstigs-kommun/J%C3%A4ttendal-82996,,
5663,Njurunda,862 95,683,https://www.ratsit.se/personer/Sundsvalls-kommun/Njurunda-86295,,
5664,Stocka,824 96,345,https://www.ratsit.se/personer/Nordanstigs-kommun/Stocka-82496,,
5665,Strömsbruk,824 95,343,https://www.ratsit.se/personer/Nordanstigs-kommun/Str%C3%B6msbruk-82495,,
5666,Gräsmyr,914 95,326,https://www.ratsit.se/personer/Nordmalings-kommun/Gr%C3%A4smyr-91495,,
5667,Håknäs,914 96,354,https://www.ratsit.se/personer/Nordmalings-kommun/H%C3%A5kn%C3%A4s-91496,,
5668,Hörnsjö,914 97,193,https://www.ratsit.se/personer/Nordmalings-kommun/H%C3%B6rnsj%C3%B6-91497,,
5669,Lögdeå,914 92,698,https://www.ratsit.se/personer/Nordmalings-kommun/L%C3%B6gde%C3%A5-91492,,
5670,Nordmaling,914 31,739,https://www.ratsit.se/personer/Nordmalings-kommun/Nordmaling-91431,,
5671,Nordmaling,914 32,679,https://www.ratsit.se/personer/Nordmalings-kommun/Nordmaling-91432,,
5672,Nordmaling,914 33,848,https://www.ratsit.se/personer/Nordmalings-kommun/Nordmaling-91433,,
5673,Nordmaling,914 90,317,https://www.ratsit.se/personer/Nordmalings-kommun/Nordmaling-91490,,
5674,Nordmaling,914 91,329,https://www.ratsit.se/personer/Nordmalings-kommun/Nordmaling-91491,,
5675,Nordmaling,914 98,262,https://www.ratsit.se/personer/Nordmalings-kommun/Nordmaling-91498,,
5676,Rundvik,914 41,633,https://www.ratsit.se/personer/Nordmalings-kommun/Rundvik-91441,,
5677,Kimstad,617 71,1250,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kimstad-61771,,
5678,Kimstad,617 91,468,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kimstad-61791,,
5679,Kolmården,618 30,1389,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61830,,
5680,Kolmården,618 31,441,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61831,,
5681,Kolmården,618 32,475,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61832,,
5682,Kolmården,618 33,885,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61833,,
5683,Kolmården,618 34,498,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61834,,
5684,Kolmården,618 35,518,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61835,,
5685,Kolmården,618 92,443,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61892,,
5686,Kolmården,618 93,385,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Kolm%C3%A5rden-61893,,
5687,Norrköping,602 08,1256,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60208,,
5688,Norrköping,602 09,1462,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60209,,
5689,Norrköping,602 10,1197,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60210,,
5690,Norrköping,602 11,1566,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60211,,
5691,Norrköping,602 12,1095,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60212,,
5692,Norrköping,602 13,1157,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60213,,
5693,Norrköping,602 14,1051,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60214,,
5694,Norrköping,602 15,1037,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60215,,
5695,Norrköping,602 16,1018,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60216,,
5696,Norrköping,602 17,1078,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60217,,
5697,Norrköping,602 18,1408,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60218,,
5698,Norrköping,602 19,1337,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60219,,
5699,Norrköping,602 20,1202,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60220,,
5700,Norrköping,602 21,1621,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60221,,
5701,Norrköping,602 22,1328,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60222,,
5702,Norrköping,602 23,40,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60223,,
5703,Norrköping,602 24,944,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60224,,
5704,Norrköping,602 25,690,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60225,,
5705,Norrköping,602 26,1379,https://www.ratsit.se/personer/Norrk%C3%B6pings-kommun/Norrk%C3%B6ping-60226,,
